YearMon,GMSL,GMSL_notrend,NINO34,TSI_smooth
2020.7896614112174,4.545757115593304,0.7783809293593578,-1.26,-0.3182049498225277
2020.8729904368054,4.351207600747928,0.5594415956371979,-1.42,-0.301175412335168
2020.9563194623934,4.1190877797209176,0.302931955733289,-1.15,-0.28350003064223234
2021.0396484879814,4.066934232517022,0.22638858965260944,-1,-0.26521960013301343
2021.1229775135694,3.864797690132576,-0.0001377716086214953,-1,-0.24610589191433974
2021.2063065391574,3.8228116603952085,-0.06651362022277318,-0.8,-0.22666444072242176
2021.2896355647454,3.893623439319231,-0.020091660175534987,-0.72,-0.2063727725358853
2021.3729645903334,3.835898851260133,-0.10220606711141755,-0.46,-0.1853016359852213
2021.4562936159214,3.8986210997596444,-0.06387363748869035,-0.28,-0.1634561001539866
2021.5396226415094,4.209177037334287,0.222292481209168,-0.39,-0.14084123780259392
2021.6229516670974,4.627934874025475,0.6166604990235713,-0.53,-0.1174621180144485
2021.7062806926854,4.907967143297661,0.8723029494188594,-0.55,-0.09332381355011468
2021.7896097182734,4.988320435420484,0.9282664226648984,-0.94,-0.06843139533165303
2021.8729387438614,4.7812515825329065,0.6968077509005361,-0.94,-0.04278993244224139
2021.9562677694494,4.571162495952088,0.46232884544293285,-1.06,-0.01640449580371297
2022.0395967950374,4.482676365636493,0.3494528962505541,-0.94,0.010785645601572469
2022.1229258206256,4.278847748561861,0.12123446029902407,-0.89,0.038766982411096766
2022.2062548462136,4.110000000000001,-0.07200310713962033,-0.97,0.06739879019613523
2022.2895838718016,4.1066113467552725,-0.0997815792611334,-1.11,0.09679043670648478
2022.3729128973896,3.919180820018459,-0.3116019248747315,-1.11,0.1269419670783894
2022.4562419229776,4.019726524233057,-0.23544603953691734,-0.75,0.15785342644809303
2022.5395709485656,4.411326081948805,0.1317636993020459,-0.69,0.18952485995183968
2022.6228999741536,4.753056638444162,0.44910443692061897,-0.97,0.22195631272587332
2022.7062289997416,5.0848229397743845,0.756480919373943,-1.07,0.2551478299064379
2022.7895580253296,5.104482413314913,0.7517505740376871,-0.99,0.28909945662977743
2022.8728870509176,4.876563695902647,0.4994420377486364,-0.9,0.32381123803213585
2022.9562160765056,4.81,0.408488522969205,-0.85,0.35928321923538314
2023.0395451020936,4.717364164592617,0.2914628686850378,-0.72,0.3954058495874051
2023.1228741276816,4.585195276917413,0.1349041621330498,-0.46,0.43259619756400597
2023.2062031532696,4.470624372824535,-0.004056560836612988,-0.11,0.4702890498449996
2023.2895321788576,4.352548840041815,-0.1465219124961168,0.14,0.5087104827034755
2023.3728612044456,4.50578282984784,-0.01767774156698998,0.46,0.5478672658020045
2023.4561902300336,4.82065449106893,0.2728041007773152,0.84,0.5877661632821894
2023.5395192556216,5.322269234038863,0.7500290248704644,1.02,0.6284139521675133
2023.6228482812096,5.802929903009078,1.2062998749638947,1.35,0.6698173947588769
2023.7061773067976,6.141018067279052,1.5199982203570848,1.6,0.7119832680803697
2023.7895063323856,6.376591817855269,1.7311821520565172,1.72,0.7549183344322863
2023.8728353579736,6.1664050107334,1.4966055260578637,2.02,0.7986293708393222
2023.9561643835616,6.08206052287357,1.3878712193212488,2.03,0.8429032236163039
